pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
SI,95.0,3.22,53.94,5.14,2145,106,1.52,0.31,-0.1,2.43,3.32,1.46,1,2,1,1,Top,R,L,0,0,2,4,747127,657136,519242,hit_into_play,double
SL,79.3,3.28,54.16,5.3,2165,321,-0.48,-0.65,-0.23,1.93,3.28,1.53,0,0,1,1,Top,R,L,0,0,3,1,747127,641933,519242,called_strike,batter still up
SL,79.4,3.21,54.17,5.3,2375,321,-0.94,-0.34,-0.37,1.01,3.25,1.54,0,1,1,1,Top,R,L,0,0,3,2,747127,641933,519242,ball,batter still up
FF,95.3,3.18,54.04,5.45,2296,115,1.19,0.7,-1.53,2.98,3.28,1.53,1,1,1,1,Top,R,L,0,0,3,3,747127,641933,519242,ball,batter still up
FF,97.1,3.32,53.94,5.25,2335,110,1.26,0.85,0.86,3.93,3.33,1.58,2,1,1,1,Top,R,L,0,0,3,4,747127,641933,519242,ball,batter still up
FF,96.9,3.2,53.62,5.25,2278,114,1.39,0.55,-0.42,2.77,3.28,1.52,3,1,1,1,Top,R,L,0,0,3,5,747127,641933,519242,foul,batter still up
SL,81.9,3.13,54.2,5.26,2445,320,-0.72,-0.51,-1.22,1.86,3.32,1.56,3,2,1,1,Top,R,L,0,0,3,6,747127,641933,519242,ball,walk
FF,95.7,3.25,53.82,5.28,2275,114,1.19,0.96,-0.64,2.09,3.63,1.81,0,0,1,1,Top,L,L,0,0,4,1,747127,646240,519242,called_strike,batter still up
SI,96.0,3.4,53.87,5.09,2191,107,1.55,0.34,0.36,1.72,3.44,1.59,0,1,1,1,Top,L,L,0,0,4,2,747127,646240,519242,hit_into_play,field_out
SL,79.3,3.27,54.27,5.25,2412,313,-0.43,-0.31,0.68,1.99,3.6,1.73,0,0,2,1,Top,R,L,0,0,5,1,747127,687093,519242,called_strike,batter still up
FF,95.6,3.21,54.02,5.44,2300,118,1.02,1.38,-0.52,3.92,3.63,1.73,0,1,2,1,Top,R,L,0,0,5,2,747127,687093,519242,ball,batter still up
SI,89.9,3.34,54.02,4.98,2008,93,1.22,0.18,0.56,1.89,3.42,1.66,1,1,2,1,Top,R,L,0,0,5,3,747127,687093,519242,foul,batter still up
SL,81.5,3.22,53.98,5.39,2345,323,-0.36,-0.14,-0.37,1.2,3.42,1.66,1,2,2,1,Top,R,L,0,0,5,4,747127,687093,519242,swinging_strike,strikeout
SI,91.3,3.35,53.93,5.08,2105,106,1.59,0.31,0.25,1.65,3.63,1.82,0,0,0,2,Top,R,L,0,4,13,1,747127,643265,519242,ball,batter still up
CH,83.3,3.17,53.92,5.0,1733,95,1.44,0.25,0.26,2.53,3.76,1.78,1,0,0,2,Top,R,L,0,4,13,2,747127,643265,519242,called_strike,batter still up
SL,79.3,3.15,54.28,5.34,2343,319,-0.88,-0.09,-0.39,0.97,3.6,1.75,1,1,0,2,Top,R,L,0,4,13,3,747127,643265,519242,swinging_strike,batter still up
SL,78.2,3.28,54.17,5.31,2398,317,-0.96,-0.21,-0.6,0.14,3.68,1.83,1,2,0,2,Top,R,L,0,4,13,4,747127,643265,519242,ball,batter still up
SL,78.2,3.34,54.24,5.22,2510,314,-0.86,-0.39,-0.61,2.06,3.6,1.75,2,2,0,2,Top,R,L,0,4,13,5,747127,643265,519242,swinging_strike,strikeout
SI,92.8,3.28,53.9,4.95,2200,112,1.66,0.22,-1.42,1.34,3.64,1.8,0,0,1,2,Top,R,L,0,4,14,1,747127,663853,519242,ball,batter still up
SI,93.4,3.27,54.0,5.02,2282,109,1.67,0.39,0.44,3.44,3.35,1.63,1,0,1,2,Top,R,L,0,4,14,2,747127,663853,519242,swinging_strike,batter still up
FF,95.6,3.28,53.78,5.33,2341,117,1.3,0.94,0.45,3.1,3.35,1.63,1,1,1,2,Top,R,L,0,4,14,3,747127,663853,519242,foul_tip,batter still up
SL,80.4,3.21,54.26,5.35,2441,323,-0.76,-0.28,-0.82,0.89,3.6,1.84,1,2,1,2,Top,R,L,0,4,14,4,747127,663853,519242,ball,batter still up
FF,94.3,3.18,53.67,5.42,2248,109,1.22,1.02,1.12,3.06,3.35,1.63,2,2,1,2,Top,R,L,0,4,14,5,747127,663853,519242,hit_into_play,single
SL,75.8,3.17,54.25,5.36,2335,314,-0.9,-0.03,-0.12,1.97,3.34,1.61,0,0,1,2,Top,L,L,0,4,15,1,747127,677800,519242,called_strike,batter still up
FF,94.9,3.1,53.73,5.38,2274,109,1.08,0.92,-1.15,2.28,3.53,1.81,0,1,1,2,Top,L,L,0,4,15,2,747127,677800,519242,ball,batter still up
FF,94.8,3.05,53.8,5.25,2322,115,1.24,0.77,-1.02,2.64,3.29,1.67,1,1,1,2,Top,L,L,0,4,15,3,747127,677800,519242,ball,batter still up
SL,76.3,3.23,54.14,5.26,2396,314,-1.06,-0.54,-0.05,2.1,3.35,1.65,2,1,1,2,Top,L,L,0,4,15,4,747127,677800,519242,called_strike,batter still up
SL,79.7,3.1,54.14,5.28,2380,324,-1.01,-0.39,-2.04,1.32,3.45,1.67,2,2,1,2,Top,L,L,0,4,15,5,747127,677800,519242,swinging_strike,strikeout
FF,96.8,3.32,53.96,5.18,2374,118,1.12,0.92,1.33,2.6,3.42,1.61,0,0,2,2,Top,R,L,0,4,16,1,747127,678882,519242,ball,batter still up
CH,86.6,3.27,53.98,4.98,1668,95,1.16,0.07,0.94,1.98,3.4,1.62,1,0,2,2,Top,R,L,0,4,16,2,747127,678882,519242,called_strike,batter still up
SL,77.4,3.13,54.35,5.29,2332,308,-1.12,-0.06,-0.32,2.9,3.3,1.55,1,1,2,2,Top,R,L,0,4,16,3,747127,678882,519242,called_strike,batter still up
SL,80.1,3.29,54.19,5.22,2414,316,-0.94,-0.6,0.18,1.33,3.44,1.63,1,2,2,2,Top,R,L,0,4,16,4,747127,678882,519242,foul,batter still up
FF,95.5,3.09,53.73,5.41,2202,116,0.99,0.92,-0.62,3.71,3.4,1.65,1,2,2,2,Top,R,L,0,4,16,5,747127,678882,519242,ball,batter still up
CH,86.9,3.36,54.03,4.97,1787,92,1.07,-0.11,0.24,2.31,3.44,1.63,2,2,2,2,Top,R,L,0,4,16,6,747127,678882,519242,hit_into_play,field_out
FF,94.5,3.05,54.09,5.36,2205,113,1.17,0.85,0.59,3.12,3.45,1.7,0,0,0,3,Top,L,L,0,4,21,1,747127,680776,519242,swinging_strike,batter still up
FF,94.2,3.18,53.94,5.37,2281,113,1.22,0.9,-0.25,3.33,3.55,1.73,0,1,0,3,Top,L,L,0,4,21,2,747127,680776,519242,called_strike,batter still up
SL,81.8,3.02,54.3,5.33,2424,322,-0.81,-0.47,-1.56,1.69,3.43,1.68,0,2,0,3,Top,L,L,0,4,21,3,747127,680776,519242,swinging_strike,strikeout
SL,76.4,3.16,54.36,5.31,2246,314,-1.0,-0.31,-0.22,2.05,3.28,1.39,0,0,1,3,Top,R,L,0,4,22,1,747127,657136,519242,called_strike,batter still up
CH,86.7,3.33,54.26,4.93,1751,94,0.98,-0.03,1.25,1.54,3.38,1.42,0,1,1,3,Top,R,L,0,4,22,2,747127,657136,519242,ball,batter still up
FF,92.8,3.18,53.87,5.31,2282,116,1.19,1.07,-0.47,2.96,3.36,1.42,1,1,1,3,Top,R,L,0,4,22,3,747127,657136,519242,called_strike,batter still up
CH,89.2,3.37,54.12,4.9,1875,91,0.93,-0.24,1.51,0.71,3.26,1.43,1,2,1,3,Top,R,L,0,4,22,4,747127,657136,519242,ball,batter still up
FF,95.5,3.27,54.02,5.19,2266,112,1.16,0.98,-0.26,1.93,3.32,1.46,2,2,1,3,Top,R,L,0,4,22,5,747127,657136,519242,hit_into_play,single
FF,94.9,3.13,53.96,5.42,2153,113,1.02,0.75,-0.12,2.34,3.35,1.57,0,0,1,3,Top,R,L,0,4,23,1,747127,641933,519242,called_strike,batter still up
SL,79.2,3.2,54.26,5.24,2356,315,-0.7,-0.43,-1.45,2.06,3.27,1.49,0,1,1,3,Top,R,L,0,4,23,2,747127,641933,519242,ball,batter still up
SL,78.6,3.22,54.36,5.28,2225,309,-0.71,-0.29,-0.07,1.76,3.27,1.51,1,1,1,3,Top,R,L,0,4,23,3,747127,641933,519242,called_strike,batter still up
FF,96.4,3.08,54.03,5.45,2224,116,0.95,0.66,0.1,3.26,3.28,1.52,1,2,1,3,Top,R,L,0,4,23,4,747127,641933,519242,hit_into_play,force_out
FF,94.8,3.2,54.03,5.39,2287,117,1.33,0.69,0.59,2.37,3.44,1.59,0,0,2,3,Top,L,L,0,4,24,1,747127,646240,519242,foul,batter still up
FF,96.8,3.15,53.97,5.39,2230,111,1.16,0.97,0.34,3.71,3.62,1.73,0,1,2,3,Top,L,L,0,4,24,2,747127,646240,519242,ball,batter still up
FF,96.5,3.17,53.96,5.36,2339,115,1.18,0.95,0.23,3.61,3.44,1.59,1,1,2,3,Top,L,L,0,4,24,3,747127,646240,519242,foul,batter still up
SL,80.3,3.13,54.05,5.32,2339,316,-0.72,-0.4,1.06,2.1,3.46,1.65,1,2,2,3,Top,L,L,0,4,24,4,747127,646240,519242,ball,batter still up
FF,96.2,3.2,54.24,5.23,2243,114,1.24,0.74,1.17,2.14,3.55,1.76,2,2,2,3,Top,L,L,0,4,24,5,747127,646240,519242,ball,batter still up
FF,96.3,3.23,53.89,5.39,2373,118,1.01,0.91,0.0,3.06,3.44,1.59,3,2,2,3,Top,L,L,0,4,24,6,747127,646240,519242,foul,batter still up
FF,95.6,3.3,54.0,5.21,2281,112,1.22,0.86,0.18,2.25,3.44,1.59,3,2,2,3,Top,L,L,0,4,24,7,747127,646240,519242,hit_into_play,field_out
CH,83.5,3.29,54.25,4.94,1658,96,1.03,0.17,-0.18,1.17,3.48,1.75,0,0,0,4,Top,R,L,0,5,30,1,747127,687093,519242,ball,batter still up
CH,84.0,3.26,54.27,5.09,1716,99,1.12,0.12,-0.06,2.73,3.52,1.69,1,0,0,4,Top,R,L,0,5,30,2,747127,687093,519242,called_strike,batter still up
CH,91.3,3.25,54.12,5.14,2085,109,1.56,0.07,1.16,2.77,3.42,1.66,1,1,0,4,Top,R,L,0,5,30,3,747127,687093,519242,hit_into_play,field_out
SL,73.3,3.27,54.29,5.21,2289,309,-0.81,-0.29,-0.4,2.47,3.6,1.75,0,0,1,4,Top,R,L,0,5,31,1,747127,643265,519242,swinging_strike,batter still up
SL,76.6,3.18,54.36,5.34,2366,314,-0.74,-0.44,0.37,0.78,3.72,1.82,0,1,1,4,Top,R,L,0,5,31,2,747127,643265,519242,ball,batter still up
CH,85.2,3.38,54.17,5.08,1676,97,1.07,0.04,0.91,2.56,3.6,1.75,1,1,1,4,Top,R,L,0,5,31,3,747127,643265,519242,hit_into_play,single
SI,93.2,3.1,53.89,5.34,2078,119,1.27,0.6,-0.18,3.14,3.35,1.63,0,0,1,4,Top,R,L,0,5,32,1,747127,663853,519242,foul_tip,batter still up
SL,79.2,3.27,54.15,5.32,2421,314,-1.05,-0.44,-0.04,1.94,3.35,1.63,0,1,1,4,Top,R,L,0,5,32,2,747127,663853,519242,hit_into_play,field_out
FF,95.3,3.25,53.89,5.23,2249,112,1.02,0.9,-0.42,2.19,3.45,1.67,0,0,2,4,Top,L,L,0,5,33,1,747127,677800,519242,foul,batter still up
FF,95.6,3.03,54.11,5.49,2284,118,0.99,1.17,-0.29,3.51,3.45,1.67,0,1,2,4,Top,L,L,0,5,33,2,747127,677800,519242,foul_tip,batter still up
SL,82.0,3.17,54.12,5.28,2529,312,-0.37,-0.66,-0.43,1.34,3.45,1.67,0,2,2,4,Top,L,L,0,5,33,3,747127,677800,519242,swinging_strike,strikeout
FF,94.5,3.25,54.25,5.2,2220,113,1.07,0.86,1.25,3.34,3.42,1.64,0,0,0,5,Top,R,L,0,5,37,1,747127,678882,519242,ball,batter still up
CH,84.8,3.26,54.18,5.06,1734,101,1.22,0.19,-0.4,1.6,3.42,1.61,1,0,0,5,Top,R,L,0,5,37,2,747127,678882,519242,called_strike,batter still up
FF,93.9,3.32,54.06,5.34,2214,128,1.16,0.84,-0.05,3.25,3.43,1.68,1,1,0,5,Top,R,L,0,5,37,3,747127,678882,519242,ball,batter still up
SL,75.5,3.12,54.25,5.31,2285,311,-0.64,-0.68,-0.56,2.22,3.44,1.63,2,1,0,5,Top,R,L,0,5,37,4,747127,678882,519242,swinging_strike,batter still up
SL,78.3,3.22,54.22,5.32,2282,312,-0.9,-0.65,0.37,1.68,3.44,1.63,2,2,0,5,Top,R,L,0,5,37,5,747127,678882,519242,hit_into_play,single
SL,77.5,3.28,54.47,5.22,2371,313,-1.1,-0.35,-0.35,2.81,3.43,1.68,0,0,0,5,Top,L,L,0,5,38,1,747127,680776,519242,hit_into_play,single
CH,89.9,3.25,54.19,5.04,1833,94,1.27,-0.07,-0.06,1.87,3.32,1.46,0,0,0,5,Top,R,L,0,5,39,1,747127,657136,519242,hit_into_play,force_out
CH,88.4,3.33,54.49,4.99,1697,90,1.01,-0.02,1.68,2.5,3.34,1.56,0,0,1,5,Top,R,L,0,5,40,1,747127,641933,519242,ball,batter still up
CH,90.2,3.23,54.45,5.07,2039,94,1.35,-0.02,0.1,1.14,3.28,1.52,1,0,1,5,Top,R,L,0,5,40,2,747127,641933,519242,foul,batter still up
FF,96.5,3.16,54.02,5.44,2318,115,1.1,1.03,-0.21,4.31,3.27,1.55,1,1,1,5,Top,R,L,0,5,40,3,747127,641933,519242,ball,batter still up
FF,96.2,3.13,54.15,5.25,2291,114,1.25,0.6,0.14,3.43,3.33,1.56,2,1,1,5,Top,R,L,0,5,40,4,747127,641933,519242,called_strike,batter still up
CH,90.1,3.33,54.2,5.01,1927,98,1.33,0.08,0.97,1.48,3.32,1.57,2,2,1,5,Top,R,L,0,5,40,5,747127,641933,519242,ball,batter still up
SL,79.5,3.23,54.44,5.36,2453,310,-1.01,-0.53,-0.59,2.43,3.25,1.5,3,2,1,5,Top,R,L,0,5,40,6,747127,641933,519242,called_strike,strikeout
FF,97.2,3.3,54.06,5.3,2305,111,1.28,0.84,0.66,2.71,3.44,1.59,0,0,2,5,Top,L,L,0,5,41,1,747127,646240,519242,swinging_strike,batter still up
FF,96.5,2.98,53.87,5.34,2366,113,1.36,0.88,-1.23,1.83,3.51,1.78,0,1,2,5,Top,L,L,0,5,41,2,747127,646240,519242,ball,batter still up
FF,96.3,3.13,54.1,5.33,2436,119,1.34,0.64,-0.92,2.72,3.49,1.76,1,1,2,5,Top,L,L,0,5,41,3,747127,646240,519242,ball,batter still up
SI,95.2,3.28,53.93,5.05,2244,106,1.41,0.37,-0.17,1.86,3.44,1.59,2,1,2,5,Top,L,L,0,5,41,4,747127,646240,519242,foul,batter still up
SL,83.3,2.95,54.36,5.34,2454,328,-0.09,-0.42,-1.14,1.01,3.44,1.59,2,2,2,5,Top,L,L,0,5,41,5,747127,646240,519242,swinging_strike,strikeout
FF,92.2,3.06,53.98,5.34,2198,119,1.18,0.62,0.6,2.62,3.42,1.66,0,0,0,6,Top,R,L,0,5,47,1,747127,687093,519242,foul,batter still up
SI,92.6,3.03,54.12,5.29,2054,112,1.31,0.14,0.49,2.51,3.42,1.66,0,1,0,6,Top,R,L,0,5,47,2,747127,687093,519242,foul,batter still up
SL,77.9,3.22,54.36,5.33,2280,321,-0.78,-0.39,1.18,1.03,3.55,1.67,0,2,0,6,Top,R,L,0,5,47,3,747127,687093,519242,ball,batter still up
CH,86.4,3.39,54.18,5.03,1744,93,1.1,0.17,0.75,1.59,3.42,1.66,1,2,0,6,Top,R,L,0,5,47,4,747127,687093,519242,foul,batter still up
FF,95.5,3.11,54.17,5.47,2269,116,1.16,0.91,2.2,4.33,3.5,1.71,2,2,0,6,Top,R,L,0,5,47,6,747127,687093,519242,ball,batter still up
CH,85.9,3.25,54.39,5.06,1720,96,1.39,-0.05,1.06,2.15,3.42,1.66,3,2,0,6,Top,R,L,0,5,47,7,747127,687093,519242,foul,batter still up
CH,84.6,3.26,54.21,4.96,1699,96,1.06,0.33,-0.71,2.12,3.57,1.71,3,2,0,6,Top,R,L,0,5,47,8,747127,687093,519242,called_strike,strikeout
SL,76.7,3.19,54.4,5.21,2238,317,-0.61,-0.45,-1.18,2.12,3.75,1.79,0,0,1,6,Top,R,L,0,5,48,1,747127,643265,519242,ball,batter still up
SL,74.6,3.3,54.41,5.23,2228,311,-0.59,-0.4,-0.59,2.32,3.74,1.82,1,0,1,6,Top,R,L,0,5,48,2,747127,643265,519242,called_strike,batter still up
SL,75.9,3.42,54.5,5.07,2413,307,-1.04,-0.49,0.41,1.44,3.75,1.8,1,1,1,6,Top,R,L,0,5,48,3,747127,643265,519242,ball,batter still up
SL,75.4,3.25,54.4,5.2,2383,306,-1.14,-0.63,-0.11,2.23,3.6,1.75,2,1,1,6,Top,R,L,0,5,48,4,747127,643265,519242,hit_into_play,field_out
SL,78.1,3.12,54.27,5.26,2317,315,-0.64,-0.49,-0.06,1.38,3.35,1.63,0,0,2,6,Top,R,L,0,5,49,1,747127,663853,519242,swinging_strike,batter still up
CH,87.0,3.19,54.23,5.02,1752,94,1.04,0.11,-0.88,0.77,3.55,1.78,0,1,2,6,Top,R,L,0,5,49,2,747127,663853,519242,ball,batter still up
CH,86.0,3.35,54.18,4.94,1806,91,1.15,-0.02,-0.33,1.54,3.35,1.63,1,1,2,6,Top,R,L,0,5,49,3,747127,663853,519242,foul,batter still up
SL,80.8,3.36,54.37,5.29,2461,318,-0.69,-0.25,0.49,1.22,3.35,1.63,1,2,2,6,Top,R,L,0,5,49,4,747127,663853,519242,swinging_strike,strikeout
FF,95.0,3.13,53.48,5.43,2367,117,1.15,0.83,-0.15,2.88,3.33,1.55,0,0,0,1,Top,R,L,0,0,1,1,747124,621550,519242,called_strike,batter still up
CH,85.9,3.22,54.28,4.94,1912,97,1.27,0.04,0.11,2.0,3.4,1.59,0,1,0,1,Top,R,L,0,0,1,2,747124,621550,519242,foul,batter still up
FF,92.5,3.11,53.96,5.46,2151,117,1.05,1.03,-0.29,4.54,3.36,1.61,0,2,0,1,Top,R,L,0,0,1,3,747124,621550,519242,ball,batter still up
SL,79.9,3.22,54.44,5.33,2375,309,-1.09,-0.32,-0.52,2.57,3.4,1.59,1,2,0,1,Top,R,L,0,0,1,4,747124,621550,519242,foul,batter still up
FF,94.0,3.31,53.94,5.02,2328,111,1.32,0.88,0.05,3.74,3.4,1.59,1,2,0,1,Top,R,L,0,0,1,5,747124,621550,519242,swinging_strike,strikeout
SI,93.4,3.35,53.87,4.99,2087,114,1.54,0.17,-0.32,3.38,3.27,1.47,0,0,1,1,Top,R,L,0,0,2,1,747124,673548,519242,called_strike,batter still up
CH,85.3,3.26,54.0,4.96,1802,95,1.37,0.07,0.51,1.61,3.21,1.45,0,1,1,1,Top,R,L,0,0,2,2,747124,673548,519242,foul,batter still up
FF,94.0,3.28,54.05,5.13,2226,109,1.25,0.76,1.32,3.52,3.19,1.44,0,2,1,1,Top,R,L,0,0,2,3,747124,673548,519242,ball,batter still up
SL,80.1,3.31,54.48,5.27,2307,307,-0.59,-0.21,1.41,2.05,3.03,1.39,1,2,1,1,Top,R,L,0,0,2,4,747124,673548,519242,ball,batter still up
SL,78.4,3.09,53.71,5.23,2335,316,-0.79,-0.53,-1.43,1.68,3.21,1.45,2,2,1,1,Top,R,L,0,0,2,5,747124,673548,519242,swinging_strike,strikeout
SI,93.7,3.29,53.71,5.11,2039,113,1.47,0.06,-0.51,3.7,3.85,1.74,0,0,2,1,Top,L,L,0,0,3,1,747124,641355,519242,ball,batter still up
FF,94.8,3.23,54.03,5.21,2242,114,1.03,1.01,0.14,2.95,3.78,1.7,1,0,2,1,Top,L,L,0,0,3,2,747124,641355,519242,foul,batter still up
FF,94.6,3.13,53.88,5.34,2278,115,1.4,0.92,0.28,2.3,3.78,1.7,1,1,2,1,Top,L,L,0,0,3,3,747124,641355,519242,hit_into_play,single
FF,94.5,3.17,53.76,5.29,2354,119,1.23,1.05,-0.1,3.55,3.72,1.74,0,0,2,1,Top,R,L,0,0,4,1,747124,666624,519242,swinging_strike,batter still up
FF,93.8,3.03,53.66,5.19,2228,113,1.36,0.66,-1.04,3.1,3.72,1.74,0,1,2,1,Top,R,L,0,0,4,2,747124,666624,519242,swinging_strike,batter still up
SL,79.7,3.19,54.19,5.25,2398,318,-0.88,-0.44,-2.39,0.16,3.72,1.74,0,2,2,1,Top,R,L,0,0,4,3,747124,666624,519242,hit_by_pitch,hit_by_pitch
SL,77.0,3.19,54.29,5.32,2383,313,-0.7,-0.42,-1.36,1.85,3.39,1.55,0,0,2,1,Top,L,L,0,0,5,1,747124,643565,519242,ball,batter still up
SL,78.4,3.26,54.28,5.21,2443,314,-0.79,-0.39,-0.12,2.43,3.46,1.61,1,0,2,1,Top,L,L,0,0,5,2,747124,643565,519242,called_strike,batter still up
SL,79.2,3.21,54.27,5.16,2565,315,-0.94,-0.16,-1.01,1.7,3.51,1.6,1,1,2,1,Top,L,L,0,0,5,3,747124,643565,519242,swinging_strike,batter still up
SL,80.3,3.29,54.16,5.12,2474,308,-0.93,-0.25,-0.54,1.71,3.51,1.6,1,2,2,1,Top,L,L,0,0,5,4,747124,643565,519242,swinging_strike,strikeout
SI,90.4,3.15,54.05,5.08,2150,114,1.49,0.36,0.03,1.91,2.96,1.32,0,0,0,2,Top,R,L,0,1,12,1,747124,663611,519242,foul,batter still up
FF,93.0,3.21,54.14,5.37,2291,119,1.25,1.1,0.32,4.14,3.16,1.39,0,1,0,2,Top,R,L,0,1,12,2,747124,663611,519242,ball,batter still up
FF,93.0,3.19,54.19,5.41,2233,115,1.25,0.88,0.01,2.73,2.96,1.32,1,1,0,2,Top,R,L,0,1,12,3,747124,663611,519242,hit_into_play,field_out
FF,92.3,3.27,54.05,5.29,2292,116,1.19,0.82,-0.75,2.7,3.15,1.44,0,0,1,2,Top,R,L,0,1,13,1,747124,665804,519242,called_strike,batter still up
CH,84.5,3.44,54.05,5.04,1905,96,1.25,0.1,0.07,1.77,3.33,1.53,0,1,1,2,Top,R,L,0,1,13,2,747124,665804,519242,swinging_strike,batter still up
CH,84.5,3.4,53.98,4.89,1775,93,1.27,-0.36,0.7,0.29,3.31,1.44,0,2,1,2,Top,R,L,0,1,13,3,747124,665804,519242,ball,batter still up
FF,93.4,3.29,53.95,5.26,2256,113,1.13,1.1,-0.73,3.26,3.33,1.53,1,2,1,2,Top,R,L,0,1,13,4,747124,665804,519242,foul,batter still up
SL,77.8,3.29,54.31,5.24,2289,318,-0.83,-0.19,0.47,1.93,3.33,1.53,1,2,1,2,Top,R,L,0,1,13,5,747124,665804,519242,foul,batter still up
CH,85.1,3.3,54.06,5.02,1861,97,1.36,0.27,-0.29,3.12,3.33,1.53,1,2,1,2,Top,R,L,0,1,13,6,747124,665804,519242,foul,batter still up
FF,93.6,3.26,53.77,5.17,2400,114,1.46,0.8,-0.56,2.19,3.33,1.53,1,2,1,2,Top,R,L,0,1,13,7,747124,665804,519242,foul,batter still up
SL,79.4,3.3,54.44,5.22,2462,321,-0.74,-0.49,-0.56,0.45,3.33,1.53,1,2,1,2,Top,R,L,0,1,13,8,747124,665804,519242,swinging_strike_blocked,strikeout
SI,92.8,3.33,54.14,5.31,2072,114,1.51,0.22,-0.36,2.79,2.94,1.47,0,0,2,2,Top,L,L,0,1,14,1,747124,670156,519242,called_strike,batter still up
FF,94.6,3.21,53.93,5.28,2293,119,1.33,1.01,-1.12,2.88,2.94,1.44,0,1,2,2,Top,L,L,0,1,14,2,747124,670156,519242,ball,batter still up
SL,77.1,3.3,54.35,5.19,2348,311,-0.85,-0.45,-0.33,2.18,2.8,1.33,1,1,2,2,Top,L,L,0,1,14,3,747124,670156,519242,called_strike,batter still up
SL,79.5,3.33,54.41,5.28,2386,317,-0.75,-0.66,0.04,1.19,2.93,1.41,1,2,2,2,Top,L,L,0,1,14,4,747124,670156,519242,hit_into_play,field_out
SL,73.2,3.28,54.6,5.22,2071,301,-1.15,-0.49,2.39,3.72,3.28,1.51,0,0,0,3,Top,L,L,0,1,19,1,747124,691718,519242,hit_by_pitch,hit_by_pitch
SL,76.9,3.17,54.3,5.26,2349,308,-0.67,-0.17,-1.08,2.38,3.38,1.63,0,0,0,3,Top,R,L,0,1,20,1,747124,621550,519242,ball,batter still up
FF,94.0,3.2,54.09,5.31,2362,118,1.3,0.97,-0.05,2.73,3.4,1.59,1,0,0,3,Top,R,L,0,1,20,2,747124,621550,519242,foul,batter still up
CH,87.9,3.33,54.06,4.97,1800,97,1.22,-0.02,-0.42,2.33,3.4,1.59,1,1,0,3,Top,R,L,0,1,20,3,747124,621550,519242,foul,batter still up
FF,95.7,3.16,53.88,5.35,2296,116,1.17,0.9,-0.17,3.06,3.4,1.59,1,2,0,3,Top,R,L,0,1,20,4,747124,621550,519242,foul,batter still up
SL,80.2,3.17,54.26,5.32,2394,321,-1.0,-0.67,-0.72,1.18,3.4,1.59,1,2,0,3,Top,R,L,0,1,20,5,747124,621550,519242,foul,batter still up
SL,79.6,3.23,54.37,5.36,2272,312,-0.75,-0.2,1.5,3.2,3.38,1.61,1,2,0,3,Top,R,L,0,1,20,6,747124,621550,519242,ball,batter still up
FF,94.3,3.03,53.8,5.34,2355,118,1.16,0.87,-1.22,3.26,3.44,1.61,2,2,0,3,Top,R,L,0,1,20,7,747124,621550,519242,ball,batter still up
SL,77.2,3.23,54.3,5.17,2308,312,-0.84,-0.67,-1.36,2.01,3.4,1.59,3,2,0,3,Top,R,L,0,1,20,8,747124,621550,519242,swinging_strike,strikeout
SI,93.7,3.2,53.98,5.17,2180,111,1.39,0.26,-0.16,2.33,3.19,1.41,0,0,1,3,Top,R,L,0,1,21,1,747124,673548,519242,called_strike,batter still up
SL,78.7,3.2,54.29,5.22,2401,310,-1.12,-0.14,-0.35,2.65,3.21,1.45,0,1,1,3,Top,R,L,0,1,21,2,747124,673548,519242,hit_into_play,force_out
FF,94.4,3.28,53.79,5.26,2372,118,1.25,0.89,-0.07,2.98,3.78,1.7,0,0,2,3,Top,L,L,0,1,22,1,747124,641355,519242,hit_into_play,field_out
FF,93.1,3.23,54.05,5.32,2283,125,1.16,1.14,0.76,3.75,3.77,1.69,0,0,0,4,Top,R,L,0,1,27,1,747124,666624,519242,ball,batter still up
FF,92.3,3.05,54.07,5.42,2275,112,1.04,1.22,-0.77,2.61,3.72,1.74,1,0,0,4,Top,R,L,0,1,27,2,747124,666624,519242,foul,batter still up
SL,76.6,3.17,54.58,5.38,2274,307,-1.3,-0.07,0.29,3.88,3.72,1.77,1,1,0,4,Top,R,L,0,1,27,3,747124,666624,519242,ball,batter still up
CH,84.5,3.37,54.02,5.04,1829,96,1.58,0.16,0.86,3.02,3.75,1.66,2,1,0,4,Top,R,L,0,1,27,4,747124,666624,519242,called_strike,batter still up
CH,87.0,3.35,53.99,5.0,1864,92,1.41,0.36,1.49,2.2,3.79,1.74,2,2,0,4,Top,R,L,0,1,27,5,747124,666624,519242,ball,batter still up
SL,76.2,3.36,54.29,5.13,2322,308,-1.1,-0.56,0.15,2.29,3.72,1.74,3,2,0,4,Top,R,L,0,1,27,6,747124,666624,519242,hit_into_play,field_out
FF,95.4,3.27,53.96,5.32,2252,112,1.2,0.69,0.9,2.65,3.63,1.66,0,0,1,4,Top,L,L,0,1,28,1,747124,643565,519242,called_strike,batter still up
SL,78.4,3.14,54.35,5.29,2369,314,-0.61,-0.42,0.51,1.32,3.57,1.77,0,1,1,4,Top,L,L,0,1,28,2,747124,643565,519242,ball,batter still up
