pitch_type,release_speed,release_pos_x,release_pos_y,release_pos_z,release_spin_rate,spin_axis,pfx_x,pfx_z,plate_x,plate_z,sz_top,sz_bot,balls,strikes,outs_when_up,inning,inning_topbot,stand,p_throws,bat_score,fld_score,at_bat_number,pitch_number,game_pk,batter,pitcher,description,events
CH,84.4,1.82,54.53,6.1,1731.0,98.0,1.44,0.31,1.06,3.35,3.11,1.45,1,0,0,5,Top,R,L,0,0,30,2,746431,624431,669373,ball,batter still up
CH,85.2,1.91,54.39,6.07,1882.0,101.0,1.34,0.36,0.9,2.93,3.11,1.45,2,0,0,5,Top,R,L,0,0,30,3,746431,624431,669373,called_strike,batter still up
FF,94.8,1.68,54.5,6.18,2215.0,141.0,0.86,1.14,0.68,1.79,3.11,1.45,2,1,0,5,Top,R,L,0,0,30,4,746431,624431,669373,hit_into_play,field_out
CH,87.1,1.8,54.43,6.07,1785.0,106.0,1.54,0.55,0.27,2.3,3.35,1.56,0,0,1,5,Top,R,L,0,0,31,1,746431,683011,669373,hit_into_play,field_out
CH,85.4,1.64,54.35,6.22,1749.0,109.0,1.45,0.61,0.89,2.86,3.28,1.53,0,0,2,5,Top,R,L,0,0,32,1,746431,518934,669373,called_strike,batter still up
CH,86.4,1.82,54.47,6.06,1732.0,93.0,1.28,0.16,-0.08,1.22,3.28,1.53,0,1,2,5,Top,R,L,0,0,32,2,746431,518934,669373,swinging_strike,batter still up
FF,98.0,1.65,54.31,6.24,2288.0,149.0,0.71,1.27,0.93,3.45,3.28,1.53,0,2,2,5,Top,R,L,0,0,32,3,746431,518934,669373,ball,batter still up
FF,98.3,1.7,54.21,6.31,2341.0,148.0,0.73,1.23,-0.21,2.52,3.28,1.53,1,2,2,5,Top,R,L,0,0,32,4,746431,518934,669373,foul,batter still up
FF,98.7,1.56,53.86,6.23,2198.0,154.0,0.61,1.31,1.4,2.29,3.28,1.53,1,2,2,5,Top,R,L,0,0,32,5,746431,518934,669373,ball,batter still up
CH,85.1,1.88,54.36,6.11,1693.0,113.0,1.26,0.63,-0.73,2.15,3.28,1.53,2,2,2,5,Top,R,L,0,0,32,6,746431,518934,669373,ball,batter still up
SL,88.3,1.9,54.46,6.22,2118.0,193.0,-0.09,0.49,1.24,3.97,3.28,1.53,3,2,2,5,Top,R,L,0,0,32,7,746431,518934,669373,ball,walk
FF,96.1,1.64,54.32,6.32,2225.0,156.0,0.62,1.45,-0.4,3.76,3.16,1.47,0,0,2,5,Top,R,L,0,0,33,1,746431,672724,669373,swinging_strike,batter still up
FF,96.7,1.57,54.17,6.26,2210.0,151.0,0.72,1.4,-0.3,2.47,3.16,1.47,0,1,2,5,Top,R,L,0,0,33,2,746431,672724,669373,called_strike,batter still up
FF,99.0,1.8,54.34,6.23,2309.0,149.0,0.8,1.44,-0.65,2.62,3.16,1.47,0,2,2,5,Top,R,L,0,0,33,3,746431,672724,669373,called_strike,strikeout
CH,85.4,1.68,54.25,6.1,1740.0,98.0,1.35,0.27,0.05,0.7,3.19,1.49,0,0,0,6,Top,R,L,0,0,38,1,746431,650402,669373,ball,batter still up
FF,97.2,1.6,54.29,6.27,2222.0,151.0,0.68,1.31,1.13,1.98,3.19,1.49,1,0,0,6,Top,R,L,0,0,38,2,746431,650402,669373,ball,batter still up
SL,88.5,1.9,54.34,6.2,1973.0,200.0,-0.19,0.6,-0.17,1.3,3.19,1.49,2,0,0,6,Top,R,L,0,0,38,3,746431,650402,669373,ball,batter still up
FF,93.5,1.63,54.59,6.31,2089.0,146.0,0.66,1.06,0.0,2.39,3.19,1.49,3,0,0,6,Top,R,L,0,0,38,4,746431,650402,669373,called_strike,batter still up
SI,95.5,1.62,54.52,6.29,2058.0,129.0,1.28,1.12,0.39,2.22,3.19,1.49,3,1,0,6,Top,R,L,0,0,38,5,746431,650402,669373,called_strike,batter still up
CH,87.1,1.74,54.26,6.09,1749.0,101.0,1.46,0.36,-1.03,0.97,3.19,1.49,3,2,0,6,Top,R,L,0,0,38,6,746431,650402,669373,blocked_ball,walk
SI,96.0,1.86,54.32,6.28,2036.0,128.0,1.24,1.04,-0.02,2.29,3.07,1.49,0,0,0,6,Top,L,L,0,0,39,1,746431,665742,669373,foul,batter still up
CH,87.5,1.53,54.39,6.19,1806.0,98.0,1.46,0.29,-1.37,1.58,3.07,1.49,0,1,0,6,Top,L,L,0,0,39,2,746431,665742,669373,ball,batter still up
CH,84.5,1.97,54.37,6.15,1753.0,96.0,1.43,0.26,0.06,3.91,3.07,1.49,1,1,0,6,Top,L,L,0,0,39,3,746431,665742,669373,ball,batter still up
SI,95.0,1.85,54.34,6.14,2049.0,119.0,1.2,0.73,-0.56,1.17,3.07,1.49,2,1,0,6,Top,L,L,0,0,39,4,746431,665742,669373,ball,batter still up
SI,96.5,1.89,54.49,6.14,2016.0,116.0,1.34,0.74,1.22,2.66,3.07,1.49,3,1,0,6,Top,L,L,0,0,39,5,746431,665742,669373,ball,walk
CH,85.7,1.83,54.34,6.25,1715.0,117.0,1.23,0.71,-0.17,3.69,4.01,1.84,0,0,0,6,Top,R,L,0,0,40,1,746431,592450,669373,foul,batter still up
CH,86.2,1.73,54.31,6.17,1645.0,95.0,1.46,0.23,0.24,1.52,4.01,1.84,0,1,0,6,Top,R,L,0,0,40,2,746431,592450,669373,swinging_strike,batter still up
CH,88.9,1.93,54.37,6.07,1766.0,94.0,1.49,0.21,0.63,1.01,4.01,1.84,0,2,0,6,Top,R,L,0,0,40,3,746431,592450,669373,ball,batter still up
CH,87.2,1.69,54.35,6.12,1717.0,105.0,1.41,0.47,0.25,1.85,4.01,1.84,1,2,0,6,Top,R,L,0,0,40,4,746431,592450,669373,hit_into_play,grounded_into_double_play
CH,87.3,2.0,54.42,6.04,1748.0,98.0,1.56,0.32,0.31,0.33,3.62,1.7,0,0,2,6,Top,R,L,0,0,41,1,746431,519317,669373,blocked_ball,batter still up
SL,89.9,2.01,54.36,6.18,2107.0,213.0,-0.24,0.46,-1.11,0.86,3.62,1.7,1,0,2,6,Top,R,L,0,0,41,2,746431,519317,669373,ball,batter still up
CH,85.1,1.92,54.24,5.97,1613.0,122.0,1.12,0.79,-1.99,0.57,3.62,1.7,2,0,2,6,Top,R,L,1,0,41,3,746431,519317,669373,ball,batter still up
FF,95.4,1.45,54.31,6.26,2110.0,145.0,0.78,1.21,0.93,2.55,3.62,1.7,3,0,2,6,Top,R,L,1,0,41,4,746431,519317,669373,called_strike,batter still up
FF,96.9,1.59,54.25,6.21,2246.0,146.0,0.76,1.21,0.97,3.2,3.62,1.7,3,1,2,6,Top,R,L,1,0,41,5,746431,519317,669373,ball,walk
FF,96.6,1.68,54.24,6.27,2120.0,150.0,0.66,1.24,0.61,3.68,3.37,1.51,0,0,2,6,Top,R,L,1,0,42,1,746431,691176,669373,swinging_strike,batter still up
CH,83.5,1.81,54.54,6.22,1629.0,107.0,1.3,0.52,0.94,4.71,3.37,1.51,0,1,2,6,Top,R,L,1,0,42,2,746431,691176,669373,ball,batter still up
FF,97.2,1.55,54.46,6.33,2132.0,152.0,0.69,1.36,-0.69,3.32,3.37,1.51,1,1,2,6,Top,R,L,1,0,42,3,746431,691176,669373,ball,batter still up
FF,98.1,1.61,54.19,6.25,2239.0,154.0,0.65,1.39,-0.03,2.58,3.37,1.51,2,1,2,6,Top,R,L,1,0,42,4,746431,691176,669373,hit_into_play,force_out
FF,93.0,1.54,54.06,6.38,2098.0,141.0,0.39,1.22,0.67,2.54,3.23,1.58,0,0,0,1,Bot,R,L,0,1,5,1,746756,667452,669373,called_strike,batter still up
CH,84.4,1.92,54.13,6.22,1704.0,132.0,0.72,0.41,0.86,2.12,3.43,1.65,0,1,0,1,Bot,R,L,0,1,5,2,746756,667452,669373,hit_into_play,single
CH,84.0,1.82,54.07,6.23,1704.0,132.0,1.29,0.29,-0.24,1.74,3.84,1.79,0,0,0,1,Bot,R,L,0,1,6,1,746756,673357,669373,hit_into_play,grounded_into_double_play
FF,94.7,1.56,54.13,6.33,2088.0,147.0,0.45,1.23,1.41,1.91,3.38,1.67,0,0,2,1,Bot,R,L,0,1,7,1,746756,672820,669373,ball,batter still up
FF,94.4,1.47,54.08,6.38,2135.0,148.0,0.55,1.12,1.03,2.42,3.31,1.62,1,0,2,1,Bot,R,L,0,1,7,2,746756,672820,669373,ball,batter still up
FF,94.6,1.52,53.99,6.27,2107.0,149.0,0.41,1.14,0.0,1.96,3.28,1.56,2,0,2,1,Bot,R,L,0,1,7,3,746756,672820,669373,called_strike,batter still up
SL,85.8,1.81,54.07,6.28,2134.0,152.0,-0.05,0.58,1.01,2.06,3.34,1.61,2,1,2,1,Bot,R,L,0,1,7,4,746756,672820,669373,hit_into_play,single
FF,94.6,1.69,54.08,6.35,2156.0,150.0,0.36,1.22,0.54,2.82,3.25,1.66,0,0,2,1,Bot,R,L,0,1,8,1,746756,683734,669373,called_strike,batter still up
CH,84.9,1.79,53.81,6.1,1627.0,126.0,1.14,0.63,-0.31,1.04,3.16,1.51,0,1,2,1,Bot,R,L,0,1,8,2,746756,683734,669373,foul,batter still up
FF,96.1,1.55,54.06,6.37,2272.0,151.0,0.46,1.34,-0.04,2.42,3.16,1.51,0,2,2,1,Bot,R,L,0,1,8,3,746756,683734,669373,foul,batter still up
FF,96.7,1.9,53.99,6.19,2305.0,144.0,0.38,1.34,0.26,3.5,3.16,1.51,0,2,2,1,Bot,R,L,0,1,8,4,746756,683734,669373,foul,batter still up
FF,96.6,1.89,54.04,6.26,2165.0,149.0,0.35,1.44,0.7,3.79,3.16,1.51,0,2,2,1,Bot,R,L,0,1,8,5,746756,683734,669373,foul,batter still up
CH,88.2,1.77,53.93,6.21,1580.0,123.0,1.28,0.17,0.16,1.7,3.16,1.51,0,2,2,1,Bot,R,L,0,1,8,6,746756,683734,669373,swinging_strike,strikeout
SI,95.7,1.58,53.95,6.26,2100.0,152.0,1.07,1.03,-1.11,2.27,3.3,1.67,0,0,0,2,Bot,L,L,0,1,14,1,746756,657757,669373,ball,batter still up
SL,86.2,1.86,53.94,6.29,2033.0,158.0,-0.12,0.4,0.16,2.3,3.4,1.69,1,0,0,2,Bot,L,L,0,1,14,2,746756,657757,669373,foul,batter still up
SL,87.7,1.77,53.97,6.22,2112.0,155.0,-0.23,0.23,-0.05,1.94,3.4,1.69,1,1,0,2,Bot,L,L,0,1,14,3,746756,657757,669373,foul,batter still up
SI,97.1,1.68,54.05,6.17,2149.0,151.0,1.11,0.91,0.13,2.93,3.4,1.69,1,2,0,2,Bot,L,L,0,1,14,4,746756,657757,669373,foul,batter still up
FF,98.3,1.58,54.01,6.26,2246.0,146.0,0.45,1.33,-0.88,2.4,3.38,1.72,1,2,0,2,Bot,L,L,0,1,14,5,746756,657757,669373,ball,batter still up
SI,96.1,1.66,53.98,6.26,2038.0,145.0,1.1,0.87,-0.84,1.91,3.35,1.75,2,2,0,2,Bot,L,L,0,1,14,6,746756,657757,669373,called_strike,strikeout
SL,87.8,1.9,53.85,6.14,2073.0,155.0,-0.26,0.38,0.8,0.77,3.52,1.62,0,0,1,2,Bot,R,L,0,1,15,1,746756,686676,669373,ball,batter still up
FF,95.6,1.56,54.07,6.29,2246.0,145.0,0.37,1.26,0.29,3.73,3.52,1.68,1,0,1,2,Bot,R,L,0,1,15,2,746756,686676,669373,ball,batter still up
SL,85.8,1.94,54.11,6.26,2040.0,148.0,-0.15,0.22,0.81,3.05,3.49,1.6,2,0,1,2,Bot,R,L,0,1,15,3,746756,686676,669373,foul,batter still up
FF,94.7,1.49,54.15,6.43,2100.0,149.0,0.34,1.16,-0.14,2.97,3.49,1.6,2,1,1,2,Bot,R,L,0,1,15,4,746756,686676,669373,foul,batter still up
FF,97.4,1.56,53.89,6.31,2301.0,149.0,0.4,1.36,-0.37,3.09,3.49,1.6,2,2,1,2,Bot,R,L,0,1,15,5,746756,686676,669373,foul_tip,strikeout
FF,94.7,1.47,54.12,6.38,2149.0,154.0,0.29,1.45,0.82,2.88,3.51,1.75,0,0,2,2,Bot,R,L,0,1,16,1,746756,678246,669373,called_strike,batter still up
FF,95.5,1.3,54.01,6.41,2158.0,148.0,0.16,1.4,-1.67,3.02,3.47,1.71,0,1,2,2,Bot,R,L,0,1,16,2,746756,678246,669373,ball,batter still up
FF,96.2,1.48,53.97,6.24,2138.0,150.0,0.14,1.28,-0.47,3.33,3.39,1.59,1,1,2,2,Bot,R,L,0,1,16,3,746756,678246,669373,foul,batter still up
SI,98.1,1.82,53.97,6.21,2155.0,150.0,1.0,1.08,-0.65,2.34,3.44,1.63,1,2,2,2,Bot,R,L,0,1,16,4,746756,678246,669373,called_strike,strikeout
SI,93.9,1.59,54.06,6.36,2016.0,150.0,1.25,0.95,1.09,1.6,3.09,1.55,0,0,0,3,Bot,L,L,0,5,25,1,746756,666150,669373,ball,batter still up
SI,93.8,1.6,53.72,6.19,2078.0,152.0,1.22,0.87,-0.79,1.36,3.06,1.58,1,0,0,3,Bot,L,L,0,5,25,2,746756,666150,669373,ball,batter still up
SI,93.3,1.56,53.92,6.24,2045.0,150.0,1.15,0.85,0.47,1.34,3.05,1.51,2,0,0,3,Bot,L,L,0,5,25,3,746756,666150,669373,ball,batter still up
FF,93.9,1.52,54.02,6.39,2104.0,152.0,0.26,1.38,-0.02,3.03,2.98,1.53,3,0,0,3,Bot,L,L,0,5,25,4,746756,666150,669373,called_strike,batter still up
SI,94.2,1.59,54.1,6.32,2086.0,148.0,1.08,0.86,-0.09,2.93,3.15,1.51,3,1,0,3,Bot,L,L,0,5,25,5,746756,666150,669373,foul,batter still up
SL,87.6,1.85,54.02,6.24,2157.0,165.0,-0.23,0.5,0.46,1.83,3.15,1.51,3,2,0,3,Bot,L,L,0,5,25,6,746756,666150,669373,hit_into_play,double
SL,86.7,2.01,53.86,6.22,2039.0,159.0,-0.51,0.68,-0.87,2.2,3.22,1.56,0,0,0,3,Bot,R,L,0,5,26,1,746756,681460,669373,foul,batter still up
CH,86.3,1.99,54.04,6.18,1611.0,128.0,1.23,0.54,1.31,3.03,3.3,1.6,0,1,0,3,Bot,R,L,0,5,26,2,746756,681460,669373,ball,batter still up
CH,85.0,1.92,54.1,6.2,1698.0,128.0,1.08,0.7,0.76,3.49,3.2,1.59,1,1,0,3,Bot,R,L,0,5,26,3,746756,681460,669373,ball,batter still up
FF,95.2,1.4,54.09,6.37,2207.0,145.0,0.37,1.29,0.09,3.62,3.27,1.6,2,1,0,3,Bot,R,L,0,5,26,4,746756,681460,669373,ball,batter still up
FF,95.4,1.49,53.93,6.39,2199.0,149.0,0.54,1.34,-0.26,1.53,3.22,1.56,3,1,0,3,Bot,R,L,0,5,26,5,746756,681460,669373,hit_into_play,single
CH,85.0,1.66,54.24,6.32,1744.0,130.0,1.15,0.65,0.38,2.81,3.43,1.65,0,0,0,3,Bot,R,L,0,5,27,1,746756,667452,669373,foul_tip,batter still up
CH,86.3,1.87,53.95,6.14,1716.0,121.0,0.97,0.44,0.6,1.11,3.25,1.65,0,1,0,3,Bot,R,L,0,5,27,2,746756,667452,669373,ball,batter still up
FF,95.1,1.61,54.19,6.37,2169.0,145.0,0.43,1.3,-0.4,3.12,3.43,1.65,1,1,0,3,Bot,R,L,0,5,27,3,746756,667452,669373,foul,batter still up
SI,95.9,1.52,53.91,6.3,2151.0,146.0,1.2,0.99,-0.65,2.69,3.43,1.65,1,2,0,3,Bot,R,L,0,5,27,4,746756,667452,669373,hit_into_play,single
CH,85.7,1.8,53.69,6.18,1758.0,125.0,1.43,0.55,0.22,2.7,3.84,1.79,0,0,0,3,Bot,R,L,1,5,28,1,746756,673357,669373,hit_into_play,single
FF,94.4,1.38,53.93,6.39,2169.0,143.0,0.46,1.43,-0.53,1.94,3.38,1.71,0,0,0,3,Bot,R,L,2,5,29,1,746756,672820,669373,called_strike,batter still up
FF,96.5,1.87,53.92,6.31,2253.0,146.0,0.6,1.34,-0.45,2.55,3.34,1.61,0,1,0,3,Bot,R,L,2,5,29,2,746756,672820,669373,foul,batter still up
FF,96.4,1.85,54.19,6.33,2357.0,150.0,0.3,1.43,1.1,4.18,3.28,1.67,0,2,0,3,Bot,R,L,2,5,29,3,746756,672820,669373,ball,batter still up
CH,86.9,1.9,53.98,6.13,1643.0,127.0,1.08,0.6,0.19,0.77,3.34,1.61,1,2,0,3,Bot,R,L,2,5,29,4,746756,672820,669373,swinging_strike_blocked,strikeout
SL,88.2,2.12,53.72,6.12,2005.0,151.0,-0.14,0.66,-0.13,1.32,3.14,1.57,0,0,1,3,Bot,R,L,2,5,30,1,746756,683734,669373,ball,batter still up
CH,84.6,1.73,54.07,6.25,1632.0,129.0,1.04,0.61,-0.21,2.15,3.16,1.51,1,0,1,3,Bot,R,L,2,5,30,2,746756,683734,669373,foul,batter still up
SI,96.3,1.73,53.96,6.26,2107.0,147.0,1.11,0.95,-0.44,2.77,3.16,1.51,1,1,1,3,Bot,R,L,2,5,30,3,746756,683734,669373,hit_into_play,single
SI,96.8,1.74,53.93,6.22,2084.0,147.0,1.16,0.89,0.53,2.94,3.4,1.69,0,0,1,3,Bot,L,L,3,5,31,1,746756,657757,669373,foul,batter still up
SI,96.8,1.8,53.89,6.21,2154.0,141.0,1.17,0.92,0.79,3.32,3.4,1.69,0,1,1,3,Bot,L,L,3,5,31,2,746756,657757,669373,hit_into_play,field_out
KC,78.9,1.69,53.96,6.32,2184.0,327.0,-0.35,-0.49,-0.56,2.25,3.49,1.6,0,0,2,3,Bot,R,L,3,5,32,1,746756,686676,669373,hit_into_play,field_out
FF,94.6,1.62,53.96,6.31,2155.0,148.0,0.59,1.3,0.89,3.16,3.52,1.76,0,0,0,4,Bot,R,L,3,9,41,1,746756,678246,669373,ball,batter still up
FF,94.3,1.42,54.19,6.45,2207.0,150.0,0.71,1.36,0.85,2.29,3.39,1.59,1,0,0,4,Bot,R,L,3,9,41,2,746756,678246,669373,foul,batter still up
KC,76.5,1.66,54.03,6.34,2298.0,323.0,-0.39,-0.84,0.1,2.5,3.39,1.59,1,1,0,4,Bot,R,L,3,9,41,3,746756,678246,669373,hit_into_play,field_out
SI,94.7,1.54,53.92,6.32,2028.0,154.0,1.33,0.82,-0.25,2.04,3.1,1.59,0,0,1,4,Bot,L,L,3,9,42,1,746756,666150,669373,called_strike,batter still up
SI,96.4,1.47,53.89,6.28,2079.0,150.0,1.19,1.05,-0.24,2.96,3.15,1.51,0,1,1,4,Bot,L,L,3,9,42,2,746756,666150,669373,foul,batter still up
SI,97.9,1.6,54.03,6.22,2131.0,145.0,1.35,0.88,-0.84,3.24,3.07,1.55,0,2,1,4,Bot,L,L,3,9,42,3,746756,666150,669373,ball,batter still up
SI,97.3,1.53,53.81,6.25,2058.0,150.0,1.19,1.03,-1.85,1.81,3.03,1.51,1,2,1,4,Bot,L,L,3,9,42,4,746756,666150,669373,ball,batter still up
FF,97.4,1.5,54.0,6.35,2078.0,146.0,0.27,1.36,-0.99,2.68,3.15,1.51,2,2,1,4,Bot,L,L,3,9,42,5,746756,666150,669373,swinging_strike,strikeout
FF,95.9,1.51,54.12,6.41,2087.0,148.0,0.25,1.35,0.54,5.14,3.32,1.58,0,0,2,4,Bot,R,L,3,9,43,1,746756,681460,669373,ball,batter still up
FF,95.2,1.48,53.81,6.31,2089.0,147.0,0.27,1.34,-0.75,2.16,3.22,1.56,1,0,2,4,Bot,R,L,3,9,43,2,746756,681460,669373,hit_into_play,field_out
SL,85.9,1.79,53.97,6.25,2055.0,166.0,-0.06,0.28,0.4,1.79,3.19,1.59,0,0,0,5,Bot,R,L,3,9,47,1,746756,667452,669373,called_strike,batter still up
CH,84.2,2.09,54.12,6.08,1593.0,116.0,1.05,0.14,0.3,0.86,3.43,1.65,0,1,0,5,Bot,R,L,3,9,47,2,746756,667452,669373,swinging_strike,batter still up
CH,87.9,1.93,54.0,6.08,1706.0,134.0,1.2,0.66,1.46,1.78,3.2,1.62,0,2,0,5,Bot,R,L,3,9,47,3,746756,667452,669373,ball,batter still up
CH,86.2,1.71,54.22,6.24,1600.0,127.0,1.31,0.6,-0.21,0.84,3.19,1.62,1,2,0,5,Bot,R,L,3,9,47,4,746756,667452,669373,ball,batter still up
FF,97.0,1.44,53.99,6.37,2201.0,144.0,0.44,1.26,-0.09,2.22,3.43,1.65,2,2,0,5,Bot,R,L,3,9,47,5,746756,667452,669373,hit_into_play,single
FF,96.4,1.44,53.92,6.39,2142.0,151.0,0.41,1.29,-0.79,2.13,3.84,1.79,0,0,0,5,Bot,R,L,3,9,48,1,746756,673357,669373,foul,batter still up
SL,90.0,2.18,53.76,6.16,2213.0,157.0,-0.05,0.64,0.64,0.85,3.92,1.79,0,1,0,5,Bot,R,L,3,9,48,2,746756,673357,669373,ball,batter still up
SL,89.6,1.76,54.04,6.23,2125.0,152.0,-0.09,0.61,0.69,1.67,3.84,1.79,1,1,0,5,Bot,R,L,3,9,48,3,746756,673357,669373,swinging_strike,batter still up
FF,97.8,1.68,54.11,6.33,2321.0,144.0,0.57,1.36,1.11,2.56,3.84,1.79,1,2,0,5,Bot,R,L,3,9,48,4,746756,673357,669373,foul,batter still up
CH,85.8,1.85,53.93,6.19,1760.0,127.0,1.36,0.44,1.08,1.07,3.9,1.82,1,2,0,5,Bot,R,L,3,9,48,5,746756,673357,669373,ball,batter still up
FF,96.8,1.58,54.08,6.36,2258.0,145.0,0.49,1.38,-0.15,3.62,3.84,1.79,2,2,0,5,Bot,R,L,3,9,48,6,746756,673357,669373,foul_tip,strikeout
FF,94.3,1.31,54.06,6.45,2165.0,147.0,0.54,1.28,-0.58,4.07,3.35,1.75,0,0,1,5,Bot,R,L,3,9,49,1,746756,672820,669373,ball,batter still up
CH,82.6,1.79,54.1,6.23,1464.0,127.0,1.18,0.34,0.14,1.27,3.34,1.61,1,0,1,5,Bot,R,L,3,9,49,2,746756,672820,669373,swinging_strike,batter still up
FF,95.9,1.45,53.92,6.37,2172.0,151.0,0.37,1.31,-1.15,2.01,3.3,1.73,1,1,1,5,Bot,R,L,3,9,49,3,746756,672820,669373,ball,batter still up
SL,86.9,1.97,54.01,6.26,1998.0,153.0,-0.34,0.48,0.47,1.86,3.34,1.61,2,1,1,5,Bot,R,L,3,9,49,4,746756,672820,669373,foul,batter still up
CH,82.2,1.79,53.89,6.16,1523.0,123.0,1.1,0.4,0.09,2.46,3.34,1.61,2,2,1,5,Bot,R,L,3,9,49,5,746756,672820,669373,foul,batter still up
FF,94.6,1.64,53.97,6.28,2253.0,146.0,0.56,1.37,-0.54,2.73,3.34,1.61,2,2,1,5,Bot,R,L,3,9,49,6,746756,672820,669373,foul,batter still up
FF,94.5,1.48,54.03,6.39,2135.0,148.0,0.48,1.22,0.06,3.71,3.34,1.61,2,2,1,5,Bot,R,L,3,9,49,7,746756,672820,669373,swinging_strike,strikeout
SL,85.5,1.74,53.86,6.27,1927.0,158.0,-0.38,0.32,-0.92,1.63,3.17,1.58,0,0,2,5,Bot,R,L,3,9,50,1,746756,683734,669373,ball,batter still up
CH,81.6,1.93,54.0,6.18,1604.0,124.0,0.57,0.36,-0.89,3.13,3.2,1.61,1,0,2,5,Bot,R,L,3,9,50,2,746756,683734,669373,ball,batter still up
SL,85.0,1.82,53.8,6.2,1894.0,142.0,-0.14,0.32,0.29,2.36,3.11,1.54,2,0,2,5,Bot,R,L,3,9,50,3,746756,683734,669373,called_strike,batter still up
SL,85.2,1.95,53.96,6.21,1933.0,171.0,-0.38,0.37,0.01,3.7,3.16,1.51,2,1,2,5,Bot,R,L,3,9,50,4,746756,683734,669373,swinging_strike,batter still up
FF,96.3,1.6,54.07,6.39,2157.0,147.0,0.44,1.22,0.38,3.59,3.16,1.51,2,2,2,5,Bot,R,L,3,9,50,5,746756,683734,669373,foul,batter still up
CH,81.6,1.91,54.16,6.23,1481.0,117.0,1.02,-0.04,0.3,2.36,3.16,1.51,2,2,2,5,Bot,R,L,3,9,50,6,746756,683734,669373,hit_into_play,field_out
SI,97.1,1.21,54.04,6.14,2055.0,156.0,1.17,1.01,-0.41,2.48,3.48,1.72,0,0,0,1,Top,L,L,0,0,1,1,746424,680776,669373,called_strike,batter still up
SL,90.4,1.67,54.12,6.02,2120.0,154.0,-0.34,0.62,-0.77,1.69,3.56,1.72,0,1,0,1,Top,L,L,0,0,1,2,746424,680776,669373,hit_into_play,field_out
SL,85.8,1.78,54.01,6.04,2079.0,168.0,-0.17,0.34,1.01,3.5,3.43,1.54,0,0,1,1,Top,R,L,0,0,2,1,746424,608701,669373,ball,batter still up
SI,96.5,1.6,54.0,5.99,2055.0,149.0,1.19,0.98,-0.96,1.17,3.56,1.62,1,0,1,1,Top,R,L,0,0,2,2,746424,608701,669373,ball,batter still up
FF,95.7,1.5,54.1,6.08,2113.0,152.0,0.59,1.2,1.0,3.18,3.35,1.52,2,0,1,1,Top,R,L,0,0,2,3,746424,608701,669373,ball,batter still up
FF,94.6,1.38,54.01,6.14,2114.0,149.0,0.52,1.28,0.46,2.34,3.43,1.54,3,0,1,1,Top,R,L,0,0,2,4,746424,608701,669373,called_strike,batter still up
SI,95.3,1.67,54.02,5.95,2127.0,148.0,1.1,0.94,-0.35,2.6,3.47,1.61,3,1,1,1,Top,R,L,0,0,2,5,746424,608701,669373,hit_into_play,field_out
FF,96.5,1.41,54.2,6.2,2131.0,153.0,0.63,1.33,1.09,2.96,3.28,1.54,0,0,2,1,Top,R,L,0,0,3,1,746424,641933,669373,ball,batter still up
SL,89.5,1.77,54.1,6.05,2118.0,164.0,-0.09,0.6,0.05,1.61,3.22,1.46,1,0,2,1,Top,R,L,0,0,3,2,746424,641933,669373,hit_into_play,home_run
FF,97.1,1.47,53.96,6.1,2202.0,151.0,0.35,1.14,-0.04,2.64,3.44,1.58,0,0,2,1,Top,L,L,1,0,4,1,746424,646240,669373,foul,batter still up
SI,97.3,1.5,54.1,6.04,2204.0,155.0,1.05,1.16,-0.31,3.48,3.41,1.67,0,1,2,1,Top,L,L,1,0,4,2,746424,646240,669373,called_strike,batter still up
SL,91.8,1.64,54.1,6.01,2238.0,159.0,-0.27,0.64,-1.01,0.92,3.44,1.58,0,2,2,1,Top,L,L,1,0,4,3,746424,646240,669373,swinging_strike_blocked,strikeout
FF,95.3,1.49,54.01,6.15,2147.0,151.0,0.32,1.31,-0.32,1.65,3.39,1.66,0,0,0,2,Top,R,L,1,0,8,1,746424,663853,669373,hit_into_play,single
FF,94.8,1.43,54.08,6.07,2071.0,149.0,0.46,1.37,-0.07,2.59,3.38,1.41,0,0,1,2,Top,R,L,1,0,9,1,746424,657136,669373,called_strike,batter still up
CH,87.2,1.65,54.13,6.03,1802.0,132.0,1.18,0.67,-0.39,1.23,3.33,1.41,0,1,1,2,Top,R,L,1,0,9,2,746424,657136,669373,ball,batter still up
SI,95.9,1.7,54.28,6.0,2130.0,149.0,1.17,0.96,-0.14,3.57,3.28,1.39,1,1,1,2,Top,R,L,1,0,9,3,746424,657136,669373,ball,batter still up
FF,96.3,1.47,54.16,6.16,2151.0,151.0,0.34,1.4,-0.44,2.8,3.28,1.44,2,1,1,2,Top,R,L,1,0,9,4,746424,657136,669373,hit_into_play,field_out
FF,96.6,1.49,54.05,6.07,2084.0,149.0,0.49,1.31,0.66,2.45,3.58,1.69,0,0,2,2,Top,L,L,1,0,10,1,746424,671213,669373,called_strike,batter still up
CH,87.1,1.71,54.13,6.0,1737.0,135.0,0.88,0.66,-0.49,1.54,3.76,1.87,0,1,2,2,Top,L,L,1,0,10,2,746424,671213,669373,ball,batter still up
CH,87.2,1.73,54.19,5.98,1766.0,130.0,0.72,0.87,-0.59,2.26,3.71,1.78,1,1,2,2,Top,L,L,1,0,10,3,746424,671213,669373,hit_into_play,field_out
